# file...... RADICS_sub_1_SCADA_power.csv
# date...... Tue Aug 29 07:28:49 2017
# user...... thek306
# host...... (null)
# target.... transformer 50660
# trigger... (none)
# interval.. 4
# limit..... 0
# timestamp,power_out_real, power_out_imag, power_out_A.real, power_out_A.imag, power_out_B.real, power_out_B.imag, power_out_C.real, power_out_C.imag
2009-07-01 09:23:16 EDT,+5191462.5475,-21813.7305592,+1459518.78677,-254136.156133,+1667286.64094,+97438.2911099,+2064657.11978,+134884.134464
2009-07-01 09:23:20 EDT,+5171382.8011,-27611.8914862,+1451822.96749,-256623.36042,+1654857.6744,+94102.0926481,+2064702.15921,+134909.376285
2009-07-01 09:23:24 EDT,+5170312.36041,-29041.8462679,+1456187.64094,-256575.546046,+1655375.21279,+94220.5262951,+2058749.50667,+133313.173483
2009-07-01 09:23:28 EDT,+5157038.05895,-32358.4780202,+1456041.09397,-256668.400123,+1650525.92898,+93172.1260587,+2050471.036,+131137.796044
2009-07-01 09:23:32 EDT,+5141979.41051,-35467.7271172,+1456096.86304,-256663.605987,+1635351.40948,+90054.9347455,+2050531.13798,+131140.944124
2009-07-01 09:23:36 EDT,+5133134.01459,-38076.0481265,+1456163.43873,-256656.462444,+1618866.36464,+85330.5946604,+2058104.21122,+133249.819657
2009-07-01 09:23:40 EDT,+5144781.34634,-34980.4259985,+1451673.14399,-257841.249959,+1634962.87075,+89600.5711917,+2058145.3316,+133260.252769
2009-07-01 09:23:44 EDT,+5141324.39543,-35946.0422732,+1444818.61849,-259702.715917,+1638362.83174,+90494.9476202,+2058142.9452,+133261.726024
2009-07-01 09:23:48 EDT,+5163768.67393,-30007.9873538,+1449452.22719,-258436.179281,+1650876.07043,+93762.6924654,+2063440.3763,+134665.499462
2009-07-01 09:23:52 EDT,+5164396.53337,-26653.9367584,+1441843.9636,-257281.136272,+1650896.30774,+93746.3245428,+2071656.26204,+136880.87497
2009-07-01 09:23:56 EDT,+5158093.86536,-28313.3005664,+1441917.31284,-257279.670775,+1647393.70185,+92784.6968403,+2068782.85067,+136181.673368
2009-07-01 09:24:00 EDT,+5157822.44955,-29002.5741269,+1450099.0068,-255075.274164,+1653239.75067,+94391.1761583,+2054483.69209,+131681.523879
2009-07-01 09:24:04 EDT,+5171015.56026,-25580.8605677,+1454340.9951,-253970.465625,+1656121.73032,+95122.301136,+2060552.83484,+133267.303921
2009-07-01 09:24:08 EDT,+5178407.59573,-23789.7350215,+1448089.0616,-255725.327633,+1669746.18818,+98663.6695308,+2060572.34594,+133271.923081
2009-07-01 09:24:12 EDT,+5192024.04624,-20129.9475371,+1458614.20401,-252975.083367,+1667355.39121,+98030.74812,+2066054.45102,+134814.38771
2009-07-01 09:24:16 EDT,+5194955.44806,-19400.0333527,+1458649.29686,-252982.912822,+1676034.86837,+100292.832928,+2060271.28283,+133290.046541
2009-07-01 09:24:20 EDT,+5213735.88666,-13931.631113,+1465684.21667,-251089.97023,+1683758.69412,+102289.735613,+2064292.97586,+134868.603504
2009-07-01 09:24:24 EDT,+5230288.09678,-8032.36530153,+1465712.62746,-251083.89416,+1683758.95577,+102282.111819,+2080816.51354,+140769.417039
2009-07-01 09:24:28 EDT,+5234268.96192,-6621.87436499,+1472293.0937,-248939.799237,+1683565.01898,+102180.063852,+2078410.84924,+140137.86102
2009-07-01 09:24:32 EDT,+5242040.11031,-4208.59798507,+1479885.33457,-246528.660084,+1683586.00427,+102180.280175,+2078568.77147,+140139.781924
2009-07-01 09:24:36 EDT,+5236852.74105,-5656.74084599,+1479885.29542,-246528.708452,+1678431.74117,+100755.091211,+2078535.70446,+140116.876394
2009-07-01 09:24:40 EDT,+5245924.76535,-2244.09155798,+1477030.09485,-247269.278987,+1680105.05884,+101421.72993,+2088789.61166,+143603.457499
2009-07-01 09:24:44 EDT,+5240843.4212,-2678.71448849,+1475543.47375,-247311.465886,+1684705.18744,+103136.612805,+2080594.76001,+141496.138592
2009-07-01 09:24:48 EDT,+5249531.09671,+164.842632353,+1475543.51392,-247311.505405,+1691601.69225,+104977.581676,+2082385.89054,+142498.766361
2009-07-01 09:24:52 EDT,+5241872.09003,-1917.29955405,+1475546.63992,-247306.67149,+1686854.10082,+103682.290587,+2079471.3493,+141707.081349
2009-07-01 09:24:56 EDT,+5248273.40422,-235.676350906,+1478695.85547,-246461.437866,+1690088.65368,+104527.527788,+2079488.89507,+141698.233728
2009-07-01 09:25:00 EDT,+5242698.49539,-1758.49215818,+1475744.7068,-247262.526003,+1690306.9784,+104543.993432,+2076646.81019,+140960.040413
2009-07-01 09:25:04 EDT,+5254446.8436,+782.543821197,+1476111.15366,-247164.306081,+1689001.73837,+104194.136806,+2089333.95158,+143752.713096
2009-07-01 09:25:08 EDT,+5240590.82171,-2964.26603203,+1471940.288,-248252.243315,+1689183.61595,+104221.260477,+2079466.91776,+141066.716806
2009-07-01 09:25:12 EDT,+5261659.80636,+3317.90233895,+1471934.65806,-248264.895368,+1695173.13875,+106564.994213,+2094552.00955,+145017.803494
2009-07-01 09:25:16 EDT,+5264176.77955,+3696.40813322,+1476182.16266,-247112.491681,+1683118.08717,+103403.11543,+2104876.52972,+147405.784384
2009-07-01 09:25:20 EDT,+5263085.03839,+3356.82281201,+1476178.40691,-247115.166045,+1687155.38182,+104424.91486,+2099751.24965,+146047.073997
2009-07-01 09:25:24 EDT,+5278273.22871,+7788.38933399,+1479706.01096,-245792.308568,+1694776.93215,+106451.16674,+2103790.28561,+147129.531162
2009-07-01 09:25:28 EDT,+5276733.70717,+6800.24709968,+1474488.53801,-246675.393756,+1703662.94644,+107749.223618,+2098582.22272,+145726.417237
2009-07-01 09:25:32 EDT,+5276635.98135,+7116.36244108,+1476124.91373,-246234.073995,+1705851.73861,+108709.512023,+2094659.32901,+144640.924412
2009-07-01 09:25:36 EDT,+5266567.99281,+4275.08024844,+1476171.61788,-246237.556301,+1705852.84791,+108700.849252,+2084543.52702,+141811.787298
2009-07-01 09:25:40 EDT,+5285746.01469,+9427.82562179,+1476166.68323,-246240.698042,+1695813.38895,+105857.112586,+2113765.94251,+149811.411078
2009-07-01 09:25:44 EDT,+5305070.28908,+14470.3118925,+1483679.41729,-244229.786085,+1707654.47992,+108938.325872,+2113736.39186,+149761.772105
2009-07-01 09:25:48 EDT,+5283755.14656,+6011.32593662,+1483744.32655,-244224.613336,+1688702.45432,+102145.73796,+2111308.36569,+148090.201313
2009-07-01 09:25:52 EDT,+5267626.30668,+1644.40735693,+1477747.30063,-245883.741496,+1678554.89408,+99442.2568565,+2111324.11197,+148085.891997
2009-07-01 09:25:56 EDT,+5260243.55987,-409.293866917,+1469119.20732,-248279.778973,+1683597.76134,+100812.282922,+2107526.59122,+147058.202184
2009-07-01 09:26:00 EDT,+5235868.31263,-7055.50248647,+1469162.53222,-248251.38939,+1667013.0594,+96298.8870764,+2099692.72102,+144896.999828
2009-07-01 09:26:04 EDT,+5236557.09693,-5468.43783878,+1469157.74734,-248241.361404,+1665442.98598,+96282.7620285,+2101956.36361,+146490.161537
2009-07-01 09:26:08 EDT,+5256550.511,-134.140684914,+1469228.79096,-248248.942832,+1673582.62318,+98526.5418446,+2113739.09686,+149588.260302
2009-07-01 09:26:12 EDT,+5249335.49253,-1485.92555614,+1469255.52489,-248252.15819,+1673604.87716,+98513.9031809,+2106475.09047,+148252.329453
2009-07-01 09:26:16 EDT,+5292126.53488,+10760.0101261,+1478713.86112,-245720.122447,+1672443.67638,+98975.0135377,+2140968.99738,+157505.119036
2009-07-01 09:26:20 EDT,+5282473.84064,+7545.82691376,+1473938.20286,-247069.660245,+1677643.96419,+100368.003965,+2130891.67359,+154247.483194
2009-07-01 09:26:24 EDT,+5290058.009,+9910.24643192,+1471007.4959,-247435.170851,+1677646.02797,+100361.604988,+2141404.48513,+156983.812295
2009-07-01 09:26:28 EDT,+5275946.4324,+6262.6591368,+1467856.80722,-248293.046252,+1677426.59255,+100284.494318,+2130663.03263,+154271.211071
2009-07-01 09:26:32 EDT,+5263303.27363,+5252.63883505,+1467792.65602,-248319.527927,+1658375.00076,+97612.95113,+2137135.61685,+155959.215632
2009-07-01 09:26:36 EDT,+5265498.75064,+5875.12639047,+1457556.84197,-251072.744942,+1666496.8309,+99710.9119492,+2141445.07777,+157236.959383
2009-07-01 09:26:40 EDT,+5252967.47159,+852.208397363,+1448942.51585,-253349.079537,+1666518.72606,+99722.9051379,+2137506.22968,+154478.382797
2009-07-01 09:26:44 EDT,+5247119.20137,-1678.37577437,+1445660.07509,-254639.798062,+1659112.40312,+97227.5342435,+2142346.72316,+155733.888044
2009-07-01 09:26:48 EDT,+5253159.59199,+98.6276567866,+1445676.13049,-254639.732379,+1649417.36358,+94590.1442947,+2158066.09792,+160148.215741
2009-07-01 09:26:52 EDT,+5233295.1851,-4520.5243195,+1440665.02607,-255966.308542,+1652649.22295,+95468.5719277,+2139980.93608,+155977.212295
2009-07-01 09:26:56 EDT,+5241464.39795,-2325.48583833,+1446898.88624,-254270.610527,+1652716.67876,+95469.813538,+2141848.83295,+156475.311151
2009-07-01 09:27:00 EDT,+5242972.54305,-1987.54716002,+1447112.93448,-254264.889817,+1653882.89016,+95775.9208866,+2141976.7184,+156501.42177
2009-07-01 09:27:04 EDT,+5252266.63588,+553.550005794,+1453265.25502,-252580.037855,+1654180.06233,+95889.8365223,+2144821.31853,+157243.751338
2009-07-01 09:27:08 EDT,+5245709.94812,+1200.80183538,+1449547.31807,-252639.096807,+1648293.72952,+95811.961039,+2147868.90053,+158027.937603
2009-07-01 09:27:12 EDT,+5245416.67721,-342.895245043,+1461791.99584,-250741.055244,+1648406.53011,+95830.2413605,+2135218.15126,+154567.918638
2009-07-01 09:27:16 EDT,+5262737.15062,+4161.0653742,+1467428.38338,-249288.226945,+1652224.91036,+96846.7265127,+2143083.85688,+156602.565807
2009-07-01 09:27:20 EDT,+5279921.32058,+8724.35665217,+1467469.06835,-249286.301689,+1659052.33895,+98663.6374739,+2153399.91327,+159347.020867
2009-07-01 09:27:24 EDT,+5303340.9384,+14834.4956105,+1472166.32163,-248103.481629,+1675085.44937,+102860.186369,+2156089.1674,+160077.790871
2009-07-01 09:27:28 EDT,+5252956.64616,+2063.17212248,+1466169.91755,-249737.726192,+1653202.55143,+98149.4636859,+2133584.17718,+153651.434628
2009-07-01 09:27:32 EDT,+5256588.94132,+2236.27748052,+1463499.95573,-251563.577855,+1648547.59513,+96345.0013055,+2144541.39045,+157454.85403
2009-07-01 09:27:36 EDT,+5244911.97825,-949.984932517,+1452639.43667,-254451.518407,+1643790.88696,+95042.2790527,+2148481.65462,+158459.254421
2009-07-01 09:27:40 EDT,+5240058.66819,-2096.71286279,+1447943.38357,-255753.252112,+1639542.90597,+93591.1205187,+2152572.37865,+160065.41873
2009-07-01 09:27:44 EDT,+5229653.29071,-4775.00265904,+1448017.6888,-255703.766552,+1632216.82032,+91690.8531028,+2149418.78159,+159237.91079
2009-07-01 09:27:48 EDT,+5225355.76058,-6572.12609454,+1456930.52299,-253644.638061,+1632211.91375,+91706.4397309,+2136213.32384,+155366.072235
2009-07-01 09:27:52 EDT,+5215242.60825,-9413.87415687,+1452905.87895,-254764.283913,+1632329.78876,+91690.1179175,+2130006.94055,+153660.291839
2009-07-01 09:27:56 EDT,+5210470.63515,-11045.1350809,+1455997.34722,-253944.501228,+1617130.08925,+87300.1711737,+2137343.19868,+155599.194973
2009-07-01 09:28:00 EDT,+5210861.72076,-10945.1170252,+1456108.58892,-253926.401926,+1617196.86235,+87360.0828675,+2137556.26949,+155621.202034
2009-07-01 09:28:04 EDT,+5214461.80361,-9939.31974177,+1456163.39156,-253925.620169,+1620479.77424,+88296.3890843,+2137818.63781,+155689.911343
2009-07-01 09:28:08 EDT,+5218885.1407,-8789.93382549,+1456157.69662,-253931.835439,+1625449.09556,+89582.7502677,+2137278.34852,+155559.151346
2009-07-01 09:28:12 EDT,+5215621.89336,-9664.47099323,+1456158.31258,-253928.13865,+1625448.09798,+89591.2955526,+2134015.4828,+154672.372105
2009-07-01 09:28:16 EDT,+5200483.27653,-14456.3131051,+1451378.77015,-255217.31299,+1626570.3685,+89207.2966444,+2122534.13787,+151553.703241
2009-07-01 09:28:20 EDT,+5208336.34097,-12413.4681071,+1457522.27524,-253606.402632,+1632758.71898,+90841.0548093,+2118055.34674,+150351.879716
2009-07-01 09:28:24 EDT,+5208668.14282,-12930.1586138,+1458857.92017,-253272.67818,+1632828.50685,+90829.5261251,+2116981.7158,+149512.993441
2009-07-01 09:28:28 EDT,+5221294.87862,-10727.146007,+1472707.10071,-249614.033153,+1632822.12761,+90852.7943599,+2115765.6503,+148034.092786
2009-07-01 09:28:32 EDT,+5228586.53113,-10203.5486235,+1469794.71167,-250404.922584,+1632938.6762,+90852.6514172,+2125853.14327,+149348.722544
2009-07-01 09:28:36 EDT,+5241404.01423,-6623.65665815,+1469788.19641,-250418.468998,+1635652.40241,+91562.7866944,+2135963.41541,+152232.025645
2009-07-01 09:28:40 EDT,+5248008.65202,-4859.15854294,+1469785.99046,-250430.916165,+1635693.09057,+91532.3718565,+2142529.57099,+154039.385765
2009-07-01 09:28:44 EDT,+5253164.60021,-3547.47451341,+1472644.42699,-249680.323064,+1629859.3138,+89942.9960458,+2150660.85942,+156189.852505
2009-07-01 09:28:48 EDT,+5242291.94061,-7050.84795562,+1472749.8845,-249678.142933,+1622827.49046,+88124.3683294,+2146714.56566,+154502.926648
2009-07-01 09:28:52 EDT,+5251787.88483,-4589.40572383,+1472787.172,-249686.029186,+1630352.68483,+90049.6956665,+2148648.028,+155046.927796
2009-07-01 09:28:56 EDT,+5233134.54429,-10428.0942973,+1463427.672,-252290.945464,+1621058.02984,+86818.1026403,+2148648.84245,+155044.748526
2009-07-01 09:29:00 EDT,+5236349.87899,-9607.37317803,+1463514.41709,-252285.601607,+1624103.76581,+87608.9123639,+2148731.69608,+155069.316065
2009-07-01 09:29:04 EDT,+5223551.61701,-14521.4079962,+1454819.88571,-254681.30832,+1626410.40212,+88192.6366443,+2142321.32918,+151967.263679
2009-07-01 09:29:08 EDT,+5245337.19589,-8785.4980858,+1459367.03512,-253436.992369,+1639536.75594,+91594.9504714,+2146433.40483,+153056.543812
2009-07-01 09:29:12 EDT,+5263521.87168,-3308.23809895,+1459615.95113,-253431.359695,+1654422.14447,+96268.444971,+2149483.77608,+153854.676625
2009-07-01 09:29:16 EDT,+5263656.7478,-3386.55886649,+1454748.50611,-254766.543586,+1659277.54316,+97504.2988438,+2149630.69853,+153875.685876
2009-07-01 09:29:20 EDT,+5257879.24413,-4888.02473958,+1454749.21205,-254771.022234,+1661772.45076,+98239.261545,+2141357.58133,+151643.735949
2009-07-01 09:29:24 EDT,+5247249.22475,-7902.37107807,+1454886.77042,-254757.947454,+1667044.86683,+99619.5522579,+2125317.58749,+147236.024118
2009-07-01 09:29:28 EDT,+5255113.58582,-5415.70904181,+1461776.95341,-252895.148881,+1669550.21,+100288.108323,+2123786.4224,+147191.331516
2009-07-01 09:29:32 EDT,+5265893.47704,-2557.2008885,+1468172.36462,-251154.223602,+1669768.95863,+100313.413059,+2127952.15379,+148283.609655
2009-07-01 09:29:36 EDT,+5283718.15128,+2986.85767595,+1473649.31409,-249726.265331,+1678963.62558,+103597.985969,+2131105.21161,+149115.137038
2009-07-01 09:29:40 EDT,+5267715.5569,-3121.3760255,+1476507.64934,-248984.369515,+1684437.0205,+103672.345958,+2106770.88706,+142190.647532
2009-07-01 09:29:44 EDT,+5262866.614,-4444.81600497,+1471529.30781,-250324.370175,+1684484.00932,+103670.627607,+2106853.29688,+142208.926563
2009-07-01 09:29:48 EDT,+5281592.14366,+436.349142312,+1471553.89531,-250331.712629,+1696696.30514,+106844.224968,+2113341.9432,+143923.836804
2009-07-01 09:29:52 EDT,+5282016.12296,+528.404454132,+1471553.82627,-250331.883109,+1706016.47951,+109278.735726,+2104445.81718,+141581.551837
2009-07-01 09:29:56 EDT,+5291015.31088,+2567.6181076,+1479194.71215,-248269.161031,+1708751.38601,+109614.11021,+2103069.21272,+141222.668928
2009-07-01 09:30:00 EDT,+5464434.4074,+5181.65102549,+1549322.76939,-247158.110313,+1768652.31734,+109640.745246,+2146459.32068,+142699.016092
2009-07-01 09:30:04 EDT,+5475369.19932,+8279.00098391,+1558533.25654,-244520.112725,+1764485.17387,+108514.911325,+2152350.76892,+144284.202384
2009-07-01 09:30:08 EDT,+5490559.55736,+11905.4487621,+1558087.85733,-244677.737811,+1766024.40882,+108879.221844,+2166447.29122,+147703.964729
2009-07-01 09:30:12 EDT,+5509255.55294,+16869.4703394,+1563037.55485,-243321.451711,+1775661.44247,+111427.804969,+2170556.55562,+148763.117082
2009-07-01 09:30:16 EDT,+5516913.35237,+19035.9407506,+1577308.48642,-239301.462357,+1787750.46856,+114774.715014,+2151854.39739,+143562.688094
2009-07-01 09:30:20 EDT,+5524050.41913,+20732.542345,+1585904.30906,-236980.137558,+1770329.80635,+109979.990756,+2167816.30372,+147732.689147
2009-07-01 09:30:24 EDT,+5522311.20911,+21492.0457113,+1589719.67932,-234783.510351,+1777296.00943,+111896.521449,+2155295.52036,+144379.034613
2009-07-01 09:30:28 EDT,+5494444.40121,+14151.0139706,+1579539.28078,-237463.925211,+1780825.81679,+112875.970156,+2134079.30364,+138738.969026
2009-07-01 09:30:32 EDT,+5525417.26563,+22347.1899349,+1588849.75825,-235020.119216,+1800173.77412,+118120.100229,+2136393.73327,+139247.208922
2009-07-01 09:30:36 EDT,+5535014.24052,+24266.9342803,+1588841.63383,-235026.558899,+1814041.53704,+121860.643524,+2132131.06964,+137432.849656
2009-07-01 09:30:40 EDT,+5534984.33876,+24181.9292235,+1585169.4133,-235990.288606,+1814072.54039,+121862.271325,+2135742.38506,+138309.946505
2009-07-01 09:30:44 EDT,+5506951.51361,+17617.6243288,+1576587.47315,-238272.765464,+1816676.33903,+122530.763782,+2113687.70144,+133359.626011
2009-07-01 09:30:48 EDT,+5523962.83509,+21850.6496204,+1572525.89267,-239426.803603,+1838427.03628,+128163.592667,+2113009.90614,+133113.860556
2009-07-01 09:30:52 EDT,+5517247.39808,+21456.3387512,+1567200.29868,-239489.311738,+1831905.45974,+126461.637511,+2118141.63966,+134484.012978
2009-07-01 09:30:56 EDT,+5510367.09656,+19585.8986122,+1569645.41321,-238884.60181,+1822551.652,+124015.720339,+2118170.03135,+134454.780083
2009-07-01 09:31:00 EDT,+5525306.93657,+22059.6664803,+1569765.33436,-238884.315811,+1832390.66902,+124197.005014,+2123150.93319,+136746.977277
2009-07-01 09:31:04 EDT,+5527172.7036,+22548.2988742,+1569767.51443,-238887.922512,+1826723.13502,+122656.78681,+2130682.05415,+138779.434576
2009-07-01 09:31:08 EDT,+5522328.21394,+21641.743175,+1571215.8918,-238354.902904,+1820111.66961,+121158.758101,+2131000.65253,+138837.887978
2009-07-01 09:31:12 EDT,+5513271.6961,+17731.1087057,+1574370.67137,-237505.039005,+1818789.50916,+120282.210901,+2120111.51557,+134953.93681
2009-07-01 09:31:16 EDT,+5532800.10046,+23171.3315357,+1590807.01743,-232814.44385,+1817174.34893,+119836.166802,+2124818.7341,+136149.608584
2009-07-01 09:31:20 EDT,+5533671.33066,+23147.0823662,+1596022.59356,-231407.19448,+1814793.31571,+118921.357625,+2122855.42138,+135632.919221
2009-07-01 09:31:24 EDT,+5552558.66731,+28169.6427322,+1596064.00536,-231425.793167,+1819877.13061,+120247.756691,+2136617.53133,+139347.679208
2009-07-01 09:31:28 EDT,+5540843.85514,+24839.9091377,+1594279.29562,-231940.716547,+1809818.81815,+117416.99998,+2136745.74137,+139363.625705
2009-07-01 09:31:32 EDT,+5547064.69863,+27190.0389483,+1598644.00373,-230796.305147,+1798133.42575,+114329.271946,+2150287.26915,+143657.072149
2009-07-01 09:31:36 EDT,+5575954.15462,+34477.0295733,+1631028.81664,-221835.269869,+1778572.62774,+108248.025222,+2166352.71024,+148064.27422
2009-07-01 09:31:40 EDT,+5595555.43602,+39689.7531477,+1644153.52738,-218283.344734,+1791464.01174,+111727.244861,+2159937.8969,+146245.85302
2009-07-01 09:31:44 EDT,+5601651.34624,+41320.2026629,+1644260.79896,-218297.265175,+1801677.4181,+114443.792157,+2155713.12918,+145173.675681
2009-07-01 09:31:48 EDT,+5609691.34856,+43155.1848016,+1639203.71876,-219691.863721,+1806511.9872,+115794.045687,+2163975.6426,+147053.002835
2009-07-01 09:31:52 EDT,+5614746.73447,+45999.9230649,+1635560.49431,-220722.249745,+1797385.11611,+113342.615461,+2181801.12404,+153379.557349
2009-07-01 09:31:56 EDT,+5613821.32732,+46268.6411499,+1625088.797,-223624.324089,+1804421.6409,+115111.199951,+2184310.88942,+154781.765288
2009-07-01 09:32:00 EDT,+5628151.28036,+50631.0738673,+1634924.33656,-220956.531943,+1809984.38952,+116595.352227,+2183242.55427,+154992.253583
2009-07-01 09:32:04 EDT,+5617934.83596,+47371.0273605,+1627477.91911,-223551.999287,+1820746.42668,+119561.624067,+2169710.49017,+151361.402581
2009-07-01 09:32:08 EDT,+5628627.46484,+50370.4806587,+1627479.47717,-223548.097709,+1831448.69406,+122439.941028,+2169699.29361,+151478.63734
2009-07-01 09:32:12 EDT,+5667982.92696,+61564.8985024,+1627470.07098,-223560.201809,+1852045.98915,+127903.149529,+2188466.86683,+157221.950783
2009-07-01 09:32:16 EDT,+5675246.02399,+63861.6862612,+1621463.04149,-225250.1422,+1863601.48095,+131877.292343,+2190181.50155,+157234.536119
2009-07-01 09:32:20 EDT,+5666465.6874,+61609.2847034,+1614040.4047,-227286.864295,+1871970.82886,+134225.470559,+2180454.45384,+154670.678439
2009-07-01 09:32:24 EDT,+5638746.75264,+52535.4272223,+1602508.87649,-231702.477319,+1857786.75553,+130419.078619,+2178451.12062,+153818.825922
2009-07-01 09:32:28 EDT,+5649393.58192,+55400.6922099,+1599666.82855,-232460.243493,+1862988.03774,+131797.803764,+2186738.71562,+156063.13194
2009-07-01 09:32:32 EDT,+5665732.01193,+60183.293452,+1617994.81136,-227048.859922,+1848210.87396,+127691.214155,+2199526.32661,+159540.939219
2009-07-01 09:32:36 EDT,+5665348.44089,+60172.2717899,+1625266.99763,-224984.723365,+1846741.54215,+127256.686955,+2193339.90112,+157900.3082
2009-07-01 09:32:40 EDT,+5675951.35285,+66591.8017824,+1619250.00335,-225482.093059,+1864628.66508,+133864.859766,+2192072.68442,+158209.035075
2009-07-01 09:32:44 EDT,+5688207.26874,+70393.6801244,+1619246.37214,-225487.06804,+1876853.33353,+137670.230543,+2192107.56307,+158210.517621
2009-07-01 09:32:48 EDT,+5670550.07591,+65552.3314574,+1620009.21389,-225323.26341,+1865744.00345,+134670.257782,+2184796.85858,+156205.337086
2009-07-01 09:32:52 EDT,+5675110.83572,+66912.2406491,+1619082.97246,-225570.560059,+1854823.51723,+131859.054993,+2201204.34603,+160623.745715
2009-07-01 09:32:56 EDT,+5687999.24056,+70239.5205765,+1631842.9411,-222161.446339,+1857223.54702,+132497.492457,+2198932.75245,+159903.474459
2009-07-01 09:33:00 EDT,+5682507.68213,+68728.5279986,+1630619.64396,-222473.33213,+1852762.95958,+131282.443385,+2199125.07859,+159919.416743
2009-07-01 09:33:04 EDT,+5694910.52973,+71917.3210035,+1628322.09946,-223152.671458,+1846203.47239,+129504.545127,+2220384.95788,+165565.447334
2009-07-01 09:33:08 EDT,+5698983.87395,+72918.3433957,+1628401.19206,-223151.695155,+1846241.00868,+129505.202701,+2224341.6732,+166564.835849
2009-07-01 09:33:12 EDT,+5707424.77997,+75168.4671009,+1628512.83861,-223152.566022,+1851508.0985,+130947.395591,+2227403.84287,+167373.637531
2009-07-01 09:33:16 EDT,+5681722.58722,+67969.6286463,+1609532.80383,-228549.626191,+1844653.93265,+129132.018082,+2227535.85075,+167387.236755
2009-07-01 09:33:20 EDT,+5680792.22628,+67664.2231539,+1604344.53457,-229961.149346,+1848876.97154,+130219.444664,+2227570.72017,+167405.927836
2009-07-01 09:33:24 EDT,+5666651.69976,+63895.0724725,+1604377.18742,-229947.753939,+1846075.23327,+129484.646164,+2216199.27906,+164358.180248
2009-07-01 09:33:28 EDT,+5646671.77745,+59595.7511917,+1595287.62041,-232817.75279,+1840202.70308,+129401.229767,+2211181.45396,+163012.274214
2009-07-01 09:33:32 EDT,+5625982.49492,+53307.9321761,+1592911.41558,-233453.62712,+1840193.1175,+129444.690751,+2192877.96185,+157316.868545
2009-07-01 09:33:36 EDT,+5604545.29322,+46024.6416542,+1571318.19819,-239367.898454,+1845604.84034,+129591.034112,+2187622.25469,+155801.505996
2009-07-01 09:33:40 EDT,+5616961.99966,+49376.5886942,+1560993.45056,-242132.651676,+1842092.57833,+128588.338855,+2213875.97077,+162920.901515
2009-07-01 09:33:44 EDT,+5627338.81383,+52638.4987865,+1566825.91642,-240602.126728,+1846636.92044,+130319.861515,+2213875.97696,+162920.763999
2009-07-01 09:33:48 EDT,+5615082.27181,+52368.076433,+1568094.46822,-240234.467781,+1841669.63408,+131970.696349,+2205318.16952,+160631.847865
2009-07-01 09:33:52 EDT,+5673910.9963,+68157.1614624,+1571372.30714,-239367.26244,+1849221.97873,+133992.945886,+2253316.71043,+173531.478016
2009-07-01 09:33:56 EDT,+5658205.11947,+63881.5339935,+1571404.69798,-239367.026492,+1849221.98804,+133993.061201,+2237578.43345,+169255.499284
2009-07-01 09:34:00 EDT,+5647183.49095,+61447.2560895,+1566398.32526,-240694.552771,+1837739.85033,+130918.692518,+2243045.31536,+171223.116343
2009-07-01 09:34:04 EDT,+5650647.59581,+62198.0664123,+1570619.41597,-239566.423238,+1838001.38174,+130846.336292,+2242026.7981,+170918.153358
2009-07-01 09:34:08 EDT,+5657244.31343,+63267.2132895,+1570613.81119,-239580.974171,+1842688.30676,+130665.319143,+2243942.19547,+172182.868317
2009-07-01 09:34:12 EDT,+5594281.98713,+43233.3732167,+1561300.97972,-242040.28089,+1833205.22207,+127914.898731,+2199775.78534,+157358.755375
2009-07-01 09:34:16 EDT,+5584358.01015,+39919.34876,+1561330.74283,-242032.146062,+1821734.37883,+124130.310577,+2201292.88849,+157821.184245
2009-07-01 09:34:20 EDT,+5587916.85859,+40711.3806021,+1561452.30256,-242029.018395,+1814709.81906,+121901.133048,+2211754.73697,+160839.265949
2009-07-01 09:34:24 EDT,+5614792.06693,+47857.4588708,+1568512.49899,-240102.161908,+1825238.1316,+124693.964194,+2221041.43634,+163265.656585
2009-07-01 09:34:28 EDT,+5620895.29733,+47857.2123077,+1565418.22118,-240956.974416,+1824377.70776,+124385.884033,+2231099.3684,+164428.302691
2009-07-01 09:34:32 EDT,+5588179.42989,+37659.6488868,+1552915.02626,-246079.677523,+1824788.17147,+124896.785698,+2210476.23216,+158842.540712
2009-07-01 09:34:36 EDT,+5583734.23892,+35992.289701,+1548199.29223,-247353.482789,+1823468.65041,+124451.808654,+2212066.29628,+158893.963836
2009-07-01 09:34:40 EDT,+5575820.70379,+33666.171176,+1557024.94933,-245052.215365,+1819544.80063,+123435.41113,+2199250.95384,+155282.975411
2009-07-01 09:34:44 EDT,+5558368.24639,+28427.7907373,+1566459.20328,-242520.134686,+1792602.30882,+115681.2829,+2199306.73429,+155266.642523
2009-07-01 09:34:48 EDT,+5563674.0772,+30186.1159754,+1565489.04759,-242687.434478,+1798795.97327,+117585.905819,+2199389.05635,+155287.644634
2009-07-01 09:34:52 EDT,+5571023.81412,+32760.890624,+1560583.6018,-243959.542882,+1799638.2089,+117777.025233,+2210802.00343,+158943.408274
2009-07-01 09:34:56 EDT,+5536509.83404,+21650.6256877,+1548530.98048,-247296.382736,+1786834.93872,+112591.389541,+2201143.91485,+156355.618883
2009-07-01 09:35:00 EDT,+5560187.11093,+28307.6721441,+1561739.74058,-243663.93925,+1794437.35853,+114855.822158,+2204010.01181,+157115.789236
