# file...... RADICS_SCADA_switches_A.csv
# date...... Fri Sep 22 11:04:25 2017
# user...... dpinney
# host...... (null)
# group..... groupid=sub_switch
# property.. phase_A_state
# limit..... 0
# interval.. 4
# timestamp,HV1IsoCB,HV2IsoCB,HV1TieSW,HV2TieSW,HV1Disc,HV2Disc,Xfmr1CommonSW,Xfmr2CommonSW,Feeder1BypassSW,Feeder1IsoSW,Feeder1BreakerTie,Feeder3BypassSW,Feeder3IsoSW,Feeder3BreakerTie,Feeder5BypassSW,Feeder5IsoSW,Feeder5BreakerTie,Feeder2BypassSW,Feeder2IsoSW,Feeder2BreakerTie,Feeder4BypassSW,Feeder4IsoSW,Feeder4BreakerTie
2009-07-01 09:11:56 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:00 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:04 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:08 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:12 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:16 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:20 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:24 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:28 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:32 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:36 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:40 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:44 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:48 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:52 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:12:56 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:00 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:04 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:08 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:12 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:16 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:20 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:24 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:28 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:32 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:36 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:40 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:44 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:48 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:52 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:13:56 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:00 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:04 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:08 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:12 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:16 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:20 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:24 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:28 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:32 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:36 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:40 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:44 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:48 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:52 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:14:56 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:00 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:04 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:08 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:12 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:16 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:20 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:24 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:28 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:32 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:36 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:40 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:44 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:48 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:52 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:15:56 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:00 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:04 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:08 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:12 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:16 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:20 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:24 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:28 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:32 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:36 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:40 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:44 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:48 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:52 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:16:56 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:00 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:04 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:08 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:12 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:16 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:20 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:24 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:28 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:32 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:36 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:40 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:44 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:48 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:52 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
2009-07-01 09:17:56 EDT,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED,OPEN,CLOSED,CLOSED
