# file...... RADICS_sub_2_SCADA_power.csv
# date...... Tue Aug 29 07:28:49 2017
# user...... thek306
# host...... (null)
# target.... transformer 50661
# trigger... (none)
# interval.. 4
# limit..... 0
# timestamp,power_out_real, power_out_imag, power_out_A.real, power_out_A.imag, power_out_B.real, power_out_B.imag, power_out_C.real, power_out_C.imag
2009-07-01 09:11:36 EDT,+12304400.7246,+292087.936386,+4302350.70039,+105121.129563,+3789001.27756,+87282.557297,+4213048.74663,+99684.2495255
2009-07-01 09:11:40 EDT,+12304570.0214,+292089.918773,+4302350.62493,+105121.032047,+3789001.3378,+87282.2847509,+4213218.05862,+99686.6019754
2009-07-01 09:11:44 EDT,+12311262.7678,+293785.035356,+4302352.15716,+105108.903664,+3795673.45547,+88988.8199096,+4213237.15519,+99687.3117821
2009-07-01 09:11:48 EDT,+12297674.2539,+290302.883645,+4284696.41153,+100588.07632,+3799741.79967,+90025.8667884,+4213236.04275,+99688.9405373
2009-07-01 09:11:52 EDT,+12292606.6632,+288218.280603,+4283975.30993,+99653.9558062,+3799836.15668,+90032.0934657,+4208795.19661,+98532.2313316
2009-07-01 09:11:56 EDT,+12286824.2003,+286725.546183,+4284053.16785,+99663.6113605,+3793974.13843,+88530.1442226,+4208796.894,+98531.7906
2009-07-01 09:12:00 EDT,+12293424.203,+289076.2539,+4290164.38722,+101919.326341,+3794753.87752,+88693.4432802,+4208505.93826,+98463.4842793
2009-07-01 09:12:04 EDT,+12284228.1505,+287725.482547,+4285221.82912,+100627.892004,+3794753.47225,+88703.0490475,+4204252.84916,+98394.5414961
2009-07-01 09:12:08 EDT,+12296975.2644,+290637.867763,+4296133.02116,+103528.462162,+3794816.70542,+88699.9424995,+4206025.53782,+98409.4631012
2009-07-01 09:12:12 EDT,+12302481.7512,+292044.157633,+4296193.90573,+103523.002833,+3800263.83365,+90111.5060267,+4206024.01182,+98409.6487733
2009-07-01 09:12:16 EDT,+12303427.4151,+291297.010518,+4296226.3354,+103521.397941,+3799976.52545,+89037.1529581,+4207224.55424,+98738.4596191
2009-07-01 09:12:20 EDT,+12303555.1299,+291297.788361,+4296321.13445,+103522.095595,+3799976.52424,+89037.0884073,+4207257.47121,+98738.6043585
2009-07-01 09:12:24 EDT,+12282262.3,+290965.114723,+4292616.41964,+103505.942521,+3799971.41474,+89069.9941006,+4189674.46559,+98389.1781013
2009-07-01 09:12:28 EDT,+12292406.2076,+293186.667214,+4302618.73474,+105752.427111,+3800059.09936,+89071.9332261,+4189728.37349,+98362.3068762
2009-07-01 09:12:32 EDT,+12310197.8974,+297851.601866,+4307210.70807,+106982.43042,+3800060.4762,+89046.5584186,+4202926.71309,+101822.613028
2009-07-01 09:12:36 EDT,+12308860.7581,+299103.999827,+4305830.93459,+108244.959188,+3800079.92971,+89047.89613,+4202949.89383,+101811.14451
2009-07-01 09:12:40 EDT,+12314440.8009,+300541.749647,+4305858.5957,+108245.832563,+3800080.88956,+89040.5568975,+4208501.31559,+103255.360186
2009-07-01 09:12:44 EDT,+12311066.5784,+299864.038951,+4300793.10208,+106176.048989,+3800105.26746,+89035.1632357,+4210168.20884,+104652.826726
2009-07-01 09:12:48 EDT,+12315503.2154,+301010.292382,+4300791.91911,+106176.312904,+3800105.99484,+89029.5336615,+4214605.30142,+105804.445816
2009-07-01 09:12:52 EDT,+12301938.6689,+301544.805184,+4297408.26141,+105280.037192,+3802738.28239,+90664.2379665,+4201792.12507,+105600.530026
2009-07-01 09:12:56 EDT,+12300509.0569,+301083.026438,+4297506.86083,+105280.834981,+3802737.27809,+90672.7706868,+4200264.918,+105129.42077
2009-07-01 09:13:00 EDT,+12317280.6038,+305418.115418,+4306358.95726,+107569.470203,+3810626.03064,+92723.4099316,+4200295.61594,+105125.235283
2009-07-01 09:13:04 EDT,+12317626.7106,+305453.259445,+4306436.50432,+107570.424117,+3810824.22118,+92756.7963591,+4200365.98512,+105126.038969
2009-07-01 09:13:08 EDT,+12305493.9827,+302225.905187,+4306489.52163,+107569.237076,+3810820.57462,+92785.1439087,+4188183.88649,+101871.524202
2009-07-01 09:13:12 EDT,+12294448.1278,+299340.534711,+4306555.29617,+107586.237779,+3799331.27951,+89782.6347366,+4188561.55214,+101971.662196
2009-07-01 09:13:16 EDT,+12284476.8,+296716.309515,+4300648.21052,+105975.358472,+3790160.52261,+87379.1826337,+4193668.06691,+103361.768409
2009-07-01 09:13:20 EDT,+12291921.4646,+298644.236946,+4300701.41431,+105976.203808,+3790162.09583,+87366.4689345,+4201057.95442,+105301.564203
2009-07-01 09:13:24 EDT,+12283835.582,+296496.856066,+4300827.64826,+105994.16683,+3781946.52454,+85202.0035488,+4201061.40917,+105300.685687
2009-07-01 09:13:28 EDT,+12276044.3223,+294410.559419,+4300940.50162,+105994.533945,+3781944.33558,+85220.0846043,+4193159.48505,+103195.94087
2009-07-01 09:13:32 EDT,+12270266.9112,+292894.389618,+4301056.31468,+106003.64566,+3776049.29925,+83695.2015559,+4193161.29731,+103195.542402
2009-07-01 09:13:36 EDT,+12270015.6439,+293999.92356,+4296287.30263,+105943.026197,+3776116.05433,+83692.139215,+4197612.28696,+104364.758148
2009-07-01 09:13:40 EDT,+12275681.8466,+295442.092855,+4296285.59383,+105943.238414,+3776139.96747,+83684.9921783,+4203256.28531,+105813.862263
2009-07-01 09:13:44 EDT,+12288893.8422,+297417.685295,+4303571.53275,+107878.467307,+3776136.62451,+83682.4252125,+4209185.68497,+105856.792775
2009-07-01 09:13:48 EDT,+12285881.4786,+298154.691985,+4305205.1341,+109814.61489,+3776573.01806,+83828.1195268,+4204103.32644,+104511.957568
2009-07-01 09:13:52 EDT,+12285881.4854,+298154.683475,+4305205.13603,+109814.614747,+3776573.01918,+83828.1153685,+4204103.33019,+104511.953359
2009-07-01 09:13:56 EDT,+12261479.316,+292577.229024,+4295469.86659,+108117.426205,+3776370.65417,+83751.5428729,+4189638.7952,+100708.259947
2009-07-01 09:14:00 EDT,+12255605.7551,+290366.316457,+4289403.94002,+105883.738872,+3776451.81625,+83756.680787,+4189749.99881,+100725.896799
2009-07-01 09:14:04 EDT,+12252878.2141,+290826.775154,+4294478.78131,+107187.27871,+3773393.93472,+82975.2812795,+4185005.49807,+100664.215165
2009-07-01 09:14:08 EDT,+12244917.2596,+289722.075473,+4290765.4408,+107182.047702,+3773393.26321,+82980.7056771,+4180758.55564,+99559.3220936
2009-07-01 09:14:12 EDT,+12253325.4167,+291909.394315,+4298225.39877,+109170.356309,+3774244.08926,+83203.1338349,+4180855.92872,+99535.9041712
2009-07-01 09:14:16 EDT,+12243066.7627,+290327.788053,+4298226.07711,+109179.789146,+3768243.1856,+81658.3828177,+4176597.50003,+99489.6160892
2009-07-01 09:14:20 EDT,+12244295.101,+291703.135076,+4299454.98297,+110556.426783,+3768242.71803,+81661.0986437,+4176597.39996,+99485.6096495
2009-07-01 09:14:24 EDT,+12243907.66,+291624.865125,+4303953.39542,+111768.276819,+3768239.2947,+81669.7846179,+4171714.96989,+98186.8036876
2009-07-01 09:14:28 EDT,+12245199.1971,+291938.211995,+4304030.15359,+111769.170878,+3768239.73093,+81665.6051807,+4172929.31253,+98503.4359364
2009-07-01 09:14:32 EDT,+12256870.9322,+294991.692569,+4315703.07473,+114848.40277,+3768235.19766,+81666.8490136,+4172932.65979,+98476.4407855
2009-07-01 09:14:36 EDT,+12262694.3434,+296131.054043,+4317125.34927,+114864.864283,+3772587.98623,+82792.7889005,+4172981.00792,+98473.4008593
2009-07-01 09:14:40 EDT,+12260040.9428,+295468.357952,+4317157.03959,+114874.43918,+3768384.13977,+81671.3601723,+4174499.76341,+98922.5585993
2009-07-01 09:14:44 EDT,+12260115.2147,+295468.941467,+4317185.82303,+114874.921522,+3768429.61366,+81671.5489651,+4174499.77799,+98922.4709798
2009-07-01 09:14:48 EDT,+12259773.0228,+295357.849498,+4317257.06107,+114876.289037,+3768471.99758,+81672.0710698,+4174043.96418,+98809.4893918
2009-07-01 09:14:52 EDT,+12269832.5561,+297915.389377,+4327699.98407,+117579.420414,+3768086.60083,+81541.4846398,+4174045.97118,+98794.4843224
2009-07-01 09:14:56 EDT,+12255381.1242,+295390.454055,+4316968.78904,+115997.802166,+3768091.70559,+81548.4679798,+4170320.62959,+97844.183909
2009-07-01 09:15:00 EDT,+12240740.3599,+295357.752709,+4311438.48302,+115936.023392,+3764799.72638,+81523.5453588,+4164502.15047,+97898.1839579
2009-07-01 09:15:04 EDT,+12234846.6105,+293779.703129,+4305543.97702,+114339.149835,+3764803.02032,+81522.7119295,+4164499.61315,+97917.8413647
2009-07-01 09:15:08 EDT,+12227495.2149,+291464.704367,+4302151.94502,+113077.684993,+3760786.34562,+80456.9745826,+4164556.92423,+97930.0447918
2009-07-01 09:15:12 EDT,+12227166.9546,+291365.347828,+4302152.07207,+113077.632444,+3760786.28404,+80457.5334927,+4164228.59851,+97830.1818916
2009-07-01 09:15:16 EDT,+12226526.9707,+291193.721776,+4301415.15693,+112906.666848,+3760786.01026,+80457.5324541,+4164325.80353,+97829.5224735
2009-07-01 09:15:20 EDT,+12216392.2485,+289558.413055,+4304436.53136,+113710.171857,+3768061.03487,+83375.8541971,+4143894.68223,+92472.3870001
2009-07-01 09:15:24 EDT,+12219955.1815,+290466.533575,+4311667.28125,+115597.661315,+3764390.38841,+82407.1060476,+4143897.51186,+92461.7662126
2009-07-01 09:15:28 EDT,+12220219.8248,+291506.606418,+4311664.99058,+115599.382764,+3764390.9426,+82399.6816423,+4144163.89166,+93507.5420116
2009-07-01 09:15:32 EDT,+12227706.055,+287820.778514,+4325622.59096,+113594.166952,+3757921.09137,+80695.1358743,+4144162.3727,+93531.4756876
2009-07-01 09:15:36 EDT,+12243727.951,+291804.034822,+4331925.51187,+115311.849489,+3758994.55943,+80651.220697,+4152807.87968,+95840.9646364
2009-07-01 09:15:40 EDT,+12237487.7881,+290166.650254,+4331980.14437,+115321.28309,+3752632.56615,+79004.0653902,+4152875.07754,+95841.3017735
2009-07-01 09:15:44 EDT,+12216186.6097,+283326.426652,+4324817.82288,+113405.874108,+3738418.78977,+74056.972983,+4152949.99702,+95863.579561
2009-07-01 09:15:48 EDT,+12208190.476,+280587.891294,+4319568.99632,+111407.016668,+3730643.87125,+72021.3442781,+4157977.60839,+97159.5303481
2009-07-01 09:15:52 EDT,+12203115.4258,+279267.779808,+4322693.12127,+112209.231203,+3722360.3766,+69899.0063098,+4158061.92793,+97159.5422946
2009-07-01 09:15:56 EDT,+12208194.7278,+281334.288485,+4327773.42369,+114289.835043,+3722357.73962,+69901.4441081,+4158063.56449,+97143.0093341
2009-07-01 09:16:00 EDT,+12204741.3844,+280426.29823,+4324285.369,+113367.874217,+3722369.07754,+69903.9038409,+4158086.93782,+97154.5201717
2009-07-01 09:16:04 EDT,+12209424.7621,+281734.512294,+4324445.65825,+113524.560192,+3722408.3019,+69896.386791,+4162570.80194,+98313.5653111
2009-07-01 09:16:08 EDT,+12204453.0709,+280428.283018,+4324489.75066,+113531.48585,+3717390.96616,+68583.4814664,+4162572.35412,+98313.3157015
2009-07-01 09:16:12 EDT,+12200844.2985,+279449.708167,+4317086.83419,+111537.697665,+3717395.37388,+68577.666366,+4166362.09044,+99334.3441364
2009-07-01 09:16:16 EDT,+12225702.7993,+285991.085981,+4330492.48681,+115118.001521,+3723391.6316,+70114.8579298,+4171818.6809,+100758.226531
2009-07-01 09:16:20 EDT,+12229053.9007,+286888.311769,+4330549.31044,+115119.332758,+3723393.09876,+70102.7878948,+4175111.49151,+101666.191117
2009-07-01 09:16:24 EDT,+12236084.6561,+288737.671096,+4330544.9074,+115120.277878,+3723395.06047,+70086.1883616,+4182144.6882,+103531.204856
2009-07-01 09:16:28 EDT,+12236353.7143,+288739.893239,+4330764.70322,+115122.470109,+3723395.02396,+70086.0811801,+4182193.98712,+103531.341949
2009-07-01 09:16:32 EDT,+12236369.4109,+288740.171203,+4330780.41879,+115122.794208,+3723394.99939,+70086.0802963,+4182193.99274,+103531.296698
2009-07-01 09:16:36 EDT,+12224083.8779,+287016.722907,+4318253.39214,+113403.607495,+3723394.25812,+70084.9735643,+4182436.2276,+103528.141848
2009-07-01 09:16:40 EDT,+12241011.7485,+291770.132991,+4318266.5811,+113390.705085,+3733978.46682,+72802.6047128,+4188766.70061,+105576.823193
2009-07-01 09:16:44 EDT,+12256749.3369,+292773.042524,+4318427.7868,+113383.518691,+3733983.42056,+72773.9914068,+4204338.12953,+106615.532425
2009-07-01 09:16:48 EDT,+12266128.782,+295235.076017,+4318474.3433,+113385.626662,+3733985.4444,+72756.8428053,+4213668.99431,+109092.60655
2009-07-01 09:16:52 EDT,+12277391.3741,+298490.230921,+4312945.62475,+112090.043903,+3746087.82787,+76078.9266772,+4218357.92148,+110321.260341
2009-07-01 09:16:56 EDT,+12277473.738,+298491.357724,+4312995.86618,+112090.969757,+3746087.80241,+76078.8590871,+4218390.06941,+110321.52888
2009-07-01 09:17:00 EDT,+12276643.3383,+298260.066055,+4313072.64076,+112102.25197,+3745143.7675,+75826.7625326,+4218426.93,+110331.051552
2009-07-01 09:17:04 EDT,+12281371.8628,+299591.505474,+4302627.85122,+109395.058443,+3745202.05088,+75790.0292908,+4233541.96071,+114406.41774
2009-07-01 09:17:08 EDT,+12287118.2342,+301261.238117,+4303290.18903,+109739.881885,+3745202.25067,+75781.1193147,+4238625.79448,+115740.236917
2009-07-01 09:17:12 EDT,+12283243.1739,+300218.287063,+4299707.23307,+108828.201666,+3744875.79184,+75649.3940381,+4238660.14897,+115740.691359
2009-07-01 09:17:16 EDT,+12283281.4007,+300218.541339,+4299707.23782,+108828.161438,+3744914.03969,+75649.6900684,+4238660.12314,+115740.689833
2009-07-01 09:17:20 EDT,+12294017.2804,+301521.252769,+4294051.3133,+107231.314797,+3759592.21859,+78098.0144647,+4240373.74849,+116191.923507
2009-07-01 09:17:24 EDT,+12290292.0065,+300543.387005,+4290264.38862,+106247.332024,+3759627.13248,+78098.0510379,+4240400.48539,+116198.003944
2009-07-01 09:17:28 EDT,+12285260.9286,+299332.067793,+4291211.4985,+106579.518451,+3753317.68139,+76460.987431,+4240731.74871,+116291.561911
2009-07-01 09:17:32 EDT,+12290967.7087,+300956.237121,+4298047.70158,+108557.811427,+3749141.4712,+75363.6615434,+4243778.53591,+117034.76415
2009-07-01 09:17:36 EDT,+12301410.994,+303956.786581,+4298047.79824,+108535.01605,+3754931.46218,+77126.387578,+4248431.73355,+118295.382954
2009-07-01 09:17:40 EDT,+12320275.3869,+308819.688292,+4315227.38598,+112871.427252,+3754962.48175,+77109.8828443,+4250085.51916,+118838.378196
2009-07-01 09:17:44 EDT,+12324471.3133,+309954.858895,+4319423.94246,+114020.815125,+3754959.83162,+77109.4258647,+4250087.53922,+118824.617905
2009-07-01 09:17:48 EDT,+12338432.3659,+313867.874889,+4327089.3873,+116217.17282,+3755319.19676,+77188.7639213,+4256023.78182,+120461.938148
2009-07-01 09:17:52 EDT,+12326980.5337,+310848.935282,+4322498.43684,+114997.686785,+3748456.81987,+75379.3584649,+4256025.27705,+120471.890032
2009-07-01 09:17:56 EDT,+12324822.3071,+310481.975786,+4320122.02749,+114309.83679,+3753552.3783,+76835.6798288,+4251147.90131,+119336.459167
2009-07-01 09:18:00 EDT,+12338993.5632,+314164.428727,+4320252.81766,+114281.675295,+3767436.08563,+80532.5310332,+4251304.65988,+119350.222399
2009-07-01 09:18:04 EDT,+12367390.2346,+321881.722503,+4323598.973,+115000.300099,+3792830.77209,+87623.9722089,+4250960.48955,+119257.450196
2009-07-01 09:18:08 EDT,+12373814.1352,+323642.487075,+4329594.75743,+116630.66885,+3797243.2228,+88813.66329,+4246976.15498,+118198.154935
2009-07-01 09:18:12 EDT,+12376889.5301,+324704.603584,+4345245.55996,+121042.803539,+3791249.35573,+87263.1238893,+4240394.61445,+116398.676155
2009-07-01 09:18:16 EDT,+12380132.774,+326275.895417,+4337308.72213,+119392.892605,+3807807.7563,+91924.7621166,+4235016.29559,+114958.240695
2009-07-01 09:18:20 EDT,+12405028.0261,+332799.264938,+4340889.07605,+120315.129324,+3814175.97037,+93554.8857731,+4249962.97971,+118929.249841
2009-07-01 09:18:24 EDT,+12407667.3872,+333721.113731,+4344832.28962,+121535.098913,+3818217.24066,+94681.2687117,+4244617.85689,+117504.746107
2009-07-01 09:18:28 EDT,+12445185.4545,+344332.616253,+4349126.124,+121541.527536,+3818336.18187,+94590.6223491,+4277723.14863,+128200.466368
2009-07-01 09:18:32 EDT,+12445275.5882,+344333.855778,+4349202.83235,+121542.934236,+3818349.56919,+94590.6721897,+4277723.18665,+128200.249352
2009-07-01 09:18:36 EDT,+12450302.6619,+344540.302471,+4344650.10201,+120177.214299,+3827855.81591,+96139.1582095,+4277796.74401,+128223.929963
2009-07-01 09:18:40 EDT,+12454894.2052,+345454.953606,+4350005.34706,+121610.517077,+3826982.84306,+95920.0472659,+4277906.01504,+127924.389263
2009-07-01 09:18:44 EDT,+12487536.9856,+358717.912569,+4368041.29525,+127450.580644,+3854298.01308,+103683.737924,+4265197.67723,+127583.594001
2009-07-01 09:18:48 EDT,+12527648.4056,+371350.533512,+4391611.23721,+135466.979994,+3854288.70402,+103641.177457,+4281748.46432,+132242.37606
2009-07-01 09:18:52 EDT,+12507077.9171,+365616.251243,+4387811.75539,+134277.04046,+3842184.37921,+100310.718163,+4277081.78247,+131028.49262
2009-07-01 09:18:56 EDT,+12537648.0921,+374512.334014,+4413586.86666,+141706.626255,+3842165.44572,+100293.879309,+4281895.7797,+132511.82845
2009-07-01 09:19:00 EDT,+12565596.8365,+382420.391721,+4424840.57932,+144693.502128,+3847255.67126,+101639.952992,+4293500.58593,+136086.936602
2009-07-01 09:19:04 EDT,+12553574.0248,+379240.518999,+4424916.36991,+144696.930506,+3844232.96539,+100879.330622,+4284424.68953,+133664.257871
2009-07-01 09:19:08 EDT,+12548123.8575,+377925.311947,+4420887.5318,+143381.203816,+3842813.15233,+100864.478534,+4284423.1734,+133679.629597
2009-07-01 09:19:12 EDT,+12573702.0871,+385913.621477,+4419427.47974,+143280.161594,+3869856.60554,+108952.726829,+4284418.00183,+133680.733053
2009-07-01 09:19:16 EDT,+12588362.218,+390636.763109,+4434402.84994,+147817.350419,+3874595.99766,+110536.072988,+4279363.37037,+132283.339702
2009-07-01 09:19:20 EDT,+12610641.1965,+396662.038153,+4440170.96202,+149377.352689,+3888819.12062,+114119.279356,+4281651.11384,+133165.406108
2009-07-01 09:19:24 EDT,+12627659.5874,+401857.0659,+4450149.58415,+152073.629016,+3888818.0132,+114099.74745,+4288691.99009,+135683.689434
2009-07-01 09:19:28 EDT,+12648403.998,+407752.43375,+4461504.48475,+155269.396604,+3899413.34828,+117125.114299,+4287486.165,+135357.922848
2009-07-01 09:19:32 EDT,+12640798.2168,+404249.189522,+4454667.39061,+153271.218003,+3905919.66483,+118926.016196,+4280211.16136,+132051.955323
2009-07-01 09:19:36 EDT,+12659423.7127,+409061.070095,+4461386.973,+155127.284847,+3914046.22187,+120870.671207,+4283990.51783,+133063.114041
2009-07-01 09:19:40 EDT,+12646707.4154,+404597.274005,+4463516.17061,+154597.800895,+3922474.04999,+123213.034609,+4260717.1948,+126786.438501
2009-07-01 09:19:44 EDT,+12690456.8833,+418220.982346,+4476860.62056,+158219.891892,+3941772.467,+129460.260876,+4271823.7957,+130540.829578
2009-07-01 09:19:48 EDT,+12691813.4828,+418392.728596,+4480625.92695,+159115.975469,+3945298.88412,+130434.951974,+4265888.67169,+128841.801153
2009-07-01 09:19:52 EDT,+12701229.5083,+420718.981514,+4482427.36261,+159146.850961,+3945689.06485,+130495.050849,+4273113.08088,+131077.079705
2009-07-01 09:19:56 EDT,+12703063.4776,+421175.315972,+4487540.87261,+160535.843209,+3951151.24556,+132121.825234,+4264371.35945,+128517.647529
2009-07-01 09:20:00 EDT,+12746368.0642,+433064.74761,+4510926.43245,+167222.802934,+3950689.58388,+131873.838979,+4284752.04783,+133968.105697
2009-07-01 09:20:04 EDT,+12756569.0457,+436285.072745,+4507777.7325,+166901.264653,+3958647.69227,+133970.169789,+4290143.62089,+135413.638303
2009-07-01 09:20:08 EDT,+12760933.9729,+437336.917136,+4515994.44656,+169010.133687,+3954736.29067,+132914.583788,+4290203.23565,+135412.199661
2009-07-01 09:20:12 EDT,+12774284.4628,+440798.149317,+4505356.25099,+165928.49815,+3972987.02592,+137826.852663,+4295941.18585,+137042.798504
2009-07-01 09:20:16 EDT,+12774020.6735,+439887.37853,+4505821.87523,+165549.459256,+3963078.87977,+134901.273223,+4305119.91847,+139436.646052
2009-07-01 09:20:20 EDT,+12804104.7039,+449193.158458,+4537776.31709,+174580.733327,+3967461.56907,+137053.539709,+4298866.81776,+137558.885423
2009-07-01 09:20:24 EDT,+12817636.0728,+454863.507191,+4549141.73165,+177354.051311,+3965433.3031,+138780.549728,+4303061.03807,+138728.906153
2009-07-01 09:20:28 EDT,+12847690.5529,+463266.574742,+4549180.91479,+177266.517924,+3992488.3333,+146509.670651,+4306021.30478,+139490.386167
2009-07-01 09:20:32 EDT,+12872969.5428,+472364.126909,+4549297.67206,+177174.416075,+4019488.9862,+155738.364586,+4304182.88455,+139451.346248
2009-07-01 09:20:36 EDT,+12873602.8833,+472565.296356,+4555553.74826,+178896.479543,+4013840.30262,+154238.048987,+4304208.83236,+139430.767825
2009-07-01 09:20:40 EDT,+12874684.67,+472848.379201,+4555714.43769,+178979.204107,+4013842.53294,+154230.533495,+4305127.69938,+139638.641598
2009-07-01 09:20:44 EDT,+12849541.562,+465323.881301,+4533401.10103,+172137.512993,+4013888.91739,+154241.556106,+4302251.54362,+138944.812203
2009-07-01 09:20:48 EDT,+12792913.2297,+448329.360251,+4515202.79301,+165532.708073,+4004027.04455,+151733.289655,+4273683.39211,+131063.362524
2009-07-01 09:20:52 EDT,+12818283.1926,+455437.891342,+4527070.66558,+168960.04697,+3984890.36788,+146046.811368,+4306322.15911,+140431.033004
2009-07-01 09:20:56 EDT,+12819625.211,+455391.16634,+4504376.4454,+162420.984819,+3984914.87999,+145990.592091,+4330333.8856,+146979.589429
2009-07-01 09:21:00 EDT,+12812757.7306,+453265.78101,+4516733.9196,+165699.669195,+3964421.66823,+140510.194494,+4331602.14279,+147055.917321
2009-07-01 09:21:04 EDT,+12826883.9184,+457850.414202,+4521486.76798,+167461.92636,+3964421.41553,+140475.118776,+4340975.73492,+149913.369066
2009-07-01 09:21:08 EDT,+12872367.7562,+470333.635109,+4535227.72207,+170974.932191,+3987434.69417,+146969.42179,+4349705.33991,+152389.281129
2009-07-01 09:21:12 EDT,+12876697.0714,+470666.257475,+4539667.1537,+172187.029001,+3987319.70519,+146099.019254,+4349710.21256,+152380.209221
2009-07-01 09:21:16 EDT,+12886254.1785,+472921.05166,+4544898.52705,+173554.224679,+3988016.12578,+145988.43943,+4353339.52567,+153378.387551
2009-07-01 09:21:20 EDT,+12876557.2951,+470066.887252,+4551655.091,+175352.567898,+3978200.17904,+143478.562776,+4346702.0251,+151235.756578
2009-07-01 09:21:24 EDT,+12898095.2469,+475336.770528,+4567313.87975,+179714.055373,+3985999.97015,+145674.494553,+4344781.39697,+149948.220602
2009-07-01 09:21:28 EDT,+12883272.8768,+470917.873727,+4545202.39635,+173545.849027,+3985607.042,+145360.700346,+4352463.43842,+152011.324354
2009-07-01 09:21:32 EDT,+12907618.3651,+477601.799832,+4559406.29906,+177654.909997,+3985916.41484,+145345.430794,+4362295.6512,+154601.459041
2009-07-01 09:21:36 EDT,+12907573.8773,+477999.248372,+4553852.17486,+176654.139704,+3981912.47045,+144173.322654,+4371809.232,+157171.786014
2009-07-01 09:21:40 EDT,+12906998.5636,+479019.695657,+4553855.63298,+176648.541373,+3989703.74039,+147433.755421,+4363439.19018,+154937.398863
2009-07-01 09:21:44 EDT,+12881406.9118,+470443.079972,+4547253.1561,+174882.700616,+3973763.66013,+142291.552791,+4360390.09555,+153268.826565
2009-07-01 09:21:48 EDT,+12838459.234,+458803.480284,+4511822.05914,+165176.163579,+3970251.74191,+141349.09144,+4356385.43293,+152278.225265
2009-07-01 09:21:52 EDT,+12845811.104,+460419.062258,+4517671.06855,+166717.151675,+3978908.91553,+143711.557929,+4349231.11992,+149990.352654
2009-07-01 09:21:56 EDT,+12862844.8827,+465114.915436,+4518459.54868,+167155.460588,+3978959.03763,+143465.389221,+4365426.29643,+154494.065627
2009-07-01 09:22:00 EDT,+12874416.7172,+468343.209355,+4517021.73678,+166965.264153,+3981059.58166,+143954.629495,+4376335.39875,+157423.315706
2009-07-01 09:22:04 EDT,+12854895.0035,+462498.12533,+4503825.86867,+163058.090066,+3974731.04238,+141951.877113,+4376338.0924,+157488.15815
2009-07-01 09:22:08 EDT,+12890716.4413,+471713.89131,+4512313.19773,+165394.014457,+3971020.36361,+140939.065107,+4407382.87997,+165380.811745
2009-07-01 09:22:12 EDT,+12907240.7392,+477188.477158,+4534658.2932,+171788.853923,+3964301.47505,+139614.493934,+4408280.97093,+165785.1293
2009-07-01 09:22:16 EDT,+12941488.8204,+487228.82626,+4543774.3912,+174253.011524,+3967836.26817,+140652.633573,+4429878.16098,+172323.181163
2009-07-01 09:22:20 EDT,+12932299.176,+484725.152041,+4533453.23564,+171269.145885,+3968067.66789,+140708.620797,+4430778.2725,+172747.38536
2009-07-01 09:22:24 EDT,+12934302.5387,+483175.170902,+4528739.58085,+169988.463047,+3974630.57033,+141609.868475,+4430932.38749,+171576.839381
2009-07-01 09:22:28 EDT,+12968839.1429,+495649.851344,+4575040.31491,+186041.575893,+3962201.18012,+138168.816341,+4431597.64789,+171439.459111
2009-07-01 09:22:32 EDT,+12969962.4265,+495694.488433,+4585404.99864,+188914.346889,+3950885.69245,+135366.761437,+4433671.73538,+171413.380108
2009-07-01 09:22:36 EDT,+12981955.1958,+497445.053299,+4583263.38569,+188269.106741,+3965042.42711,+137754.478017,+4433649.38303,+171421.468541
2009-07-01 09:22:40 EDT,+13029969.4449,+510652.252979,+4611361.72902,+195527.920207,+3970651.04124,+139834.147742,+4447956.67467,+175290.185031
2009-07-01 09:22:44 EDT,+13078790.6503,+524670.34875,+4618613.46808,+197146.66149,+4000851.25375,+148509.245093,+4459325.92844,+179014.442167
2009-07-01 09:22:48 EDT,+13090376.0038,+528099.152202,+4622674.39971,+198190.233192,+4004768.85339,+149502.444847,+4462932.75073,+180406.474163
2009-07-01 09:22:52 EDT,+13087903.0585,+528068.649462,+4616303.68741,+196809.623818,+4008624.17691,+150725.708032,+4462975.19419,+180533.317612
2009-07-01 09:22:56 EDT,+13063614.2348,+521864.718397,+4618622.59588,+198095.546623,+4000443.19728,+148567.538593,+4444548.44159,+175201.63318
2009-07-01 09:23:00 EDT,+13049074.0009,+518353.336781,+4612413.72293,+196422.522109,+3997609.31599,+147890.385388,+4439050.96199,+174040.429284
2009-07-01 09:23:04 EDT,+13036170.2689,+514383.148242,+4605605.74387,+194209.69231,+4000532.48921,+148726.500094,+4430032.03582,+171446.955838
2009-07-01 09:23:08 EDT,+13006324.4243,+506048.999808,+4601205.45939,+193093.013535,+3982482.17867,+143511.582955,+4422636.78626,+169444.403317
2009-07-01 09:23:12 EDT,+13016182.9402,+508610.683051,+4601933.72803,+193314.095399,+3970843.80183,+140213.065179,+4443405.41033,+175083.522473
2009-07-01 09:23:16 EDT,+13014069.0646,+507470.938529,+4611732.4121,+195366.070804,+3965382.3112,+138819.79465,+4436954.34129,+173285.073075
2009-07-01 09:23:20 EDT,+13054469.5229,+518806.720974,+4619752.20167,+197471.551317,+3969307.63989,+139827.07686,+4465409.68133,+181508.092798
2009-07-01 09:23:24 EDT,+13048701.8008,+517655.083746,+4624804.70941,+198976.714978,+3951581.2328,+134903.944232,+4472315.85858,+183774.424537
